STOP_Carico,MODEL,BILANCELLE/ASSALE,WEIGHT,REWORK,RICARICO,BIL_PREVIOUS_EMPTY,TEAM_LOAD,DAY_LOAD,TIME_LOAD
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Thursday,12-14
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Thursday,12-14
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Thursday,12-14
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Thursday,12-14
1,10373627,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
1,10373627,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
1,10177069,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
1,10177069,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
1,10177072,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
1,10177072,1.0,500-1000,False,False,False,TEAM 1,Thursday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,357/455,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,357/455,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Thursday,14-16
0,357/455,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,357/455,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Thursday,14-16
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Thursday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,16-18
0,319/10136496,0.5,100-200,False,False,False,TEAM 2,Thursday,16-18
0,319/10080308,0.5,100-200,False,False,False,TEAM 2,Thursday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,16-18
1,990/10176224,2.5,>1500,False,False,False,TEAM 2,Thursday,16-18
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Thursday,16-18
0,10258187,1.0,100-200,False,False,False,TEAM 2,Thursday,18-20
0,357/497,0.5,1-100,False,False,False,TEAM 2,Thursday,18-20
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,18-20
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,18-20
0,357/497,0.5,1-100,False,False,False,TEAM 2,Thursday,18-20
0,357/497,0.5,1-100,False,False,False,TEAM 2,Thursday,18-20
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,18-20
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,18-20
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,18-20
0,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,18-20
0,357/497,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
0,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,20-22
0,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,20-22
0,740/156,1.0,300-500,False,False,False,TEAM 2,Thursday,20-22
0,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,20-22
0,357/497,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
1,709/126,1.0,200-300,False,False,False,TEAM 2,Thursday,20-22
1,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
1,357/419,0.5,1-100,False,False,False,TEAM 2,Thursday,20-22
1,990/10176224,2.5,>1500,False,False,False,TEAM 2,Thursday,20-22
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Thursday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
1,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,357/419,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
1,10209418,1.0,1000-1500,False,False,False,TEAM 1,Friday,6-8
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Friday,6-8
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Friday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,367/10093653,0.5,1,False,False,False,TEAM 1,Friday,6-8
1,367/10093653,0.5,1,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
1,980/10141855,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
1,990/10176227,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,10258187,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,8-10
0,700/511,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,700/511,2.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,8-10
0,10177072,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10415191,0.5,100-200,False,False,False,TEAM 1,Friday,8-10
0,10415191,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,8-10
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
1,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
1,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,10-12
1,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,10-12
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,990/10176227,2.5,>1500,True,False,False,TEAM 1,Friday,10-12
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,10-12
1,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
1,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
1,318/10161229,0.5,100-200,False,False,False,TEAM 1,Friday,10-12
1,10415191,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
1,10415191,0.5,100-200,False,False,False,TEAM 1,Friday,10-12
1,10415191,0.5,100-200,False,False,False,TEAM 1,Friday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
1,990/10176224,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,367/10093653,0.5,1,False,False,False,TEAM 1,Friday,12-14
0,367/10093653,0.5,1,False,False,False,TEAM 1,Friday,12-14
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,12-14
0,740/156,1.0,300-500,False,False,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
1,10161806,2.0,500-1000,False,False,False,TEAM 1,Friday,12-14
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Friday,12-14
1,990/10176224,2.5,>1500,False,False,False,TEAM 1,Friday,12-14
0,990/10176227,2.5,>1500,False,False,False,TEAM 1,Friday,12-14
0,700/511,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,700/511,2.0,500-1000,False,True,False,TEAM 1,Friday,12-14
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,14-16
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,14-16
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,14-16
0,357/104,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,357/104,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,10462620,1.0,100-200,True,False,False,TEAM 2,Friday,14-16
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,10415191,0.5,100-200,False,False,False,TEAM 2,Friday,16-18
0,10415191,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,10415191,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
1,10415191,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,10161806,2.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
1,990/10176225,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
1,990/10176228,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Friday,20-22
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Friday,20-22
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10163216,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
1,990/10176224,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,990/10176228,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,367/151,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,10219704,2.0,300-500,False,False,False,TEAM 2,Monday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Monday,10-12
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Monday,10-12
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,10373628,1.0,500-1000,True,False,False,TEAM 2,Monday,10-12
0,10373628,1.0,500-1000,True,False,False,TEAM 2,Monday,10-12
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,10373628,1.0,500-1000,True,False,False,TEAM 2,Monday,10-12
0,10373628,1.0,500-1000,True,False,False,TEAM 2,Monday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
1,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
1,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
1,740/156,1.0,300-500,False,False,False,TEAM 2,Monday,12-14
0,740/156,1.0,300-500,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,318/ 60,0.5,100-200,False,False,False,TEAM 2,Monday,12-14
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,14-16
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,14-16
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,14-16
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,14-16
0,10219704,2.0,300-500,False,True,False,TEAM 2,Monday,12-14
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,14-16
0,10310216,0.5,100-200,False,False,False,TEAM 1,Monday,14-16
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,14-16
0,10310216,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,14-16
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,14-16
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,14-16
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,14-16
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,16-18
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,16-18
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,18-20
0,10161806,2.0,500-1000,True,False,False,TEAM 1,Monday,16-18
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,18-20
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,16-18
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,18-20
0,10219704,2.0,300-500,False,True,False,TEAM 1,Monday,18-20
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,18-20
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Monday,18-20
1,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,18-20
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,20-22
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
0,367/10144934,0.5,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,367/10144934,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,733/534,2.0,1,False,False,False,TEAM 2,Tuesday,6-8
0,733/534,2.0,1,False,False,False,TEAM 2,Tuesday,6-8
0,305/312,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,6-8
1,305/312,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
1,980/10141856,2.5,>1500,False,False,False,TEAM 2,Tuesday,6-8
0,980/10141856,2.5,>1500,False,False,False,TEAM 2,Tuesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Tuesday,8-10
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Tuesday,8-10
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,8-10
0,990/10176224,2.5,>1500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,357/419,0.5,1-100,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,8-10
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,311/154,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,10415191,0.5,100-200,False,False,False,TEAM 2,Tuesday,10-12
0,10415191,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10415191,0.5,100-200,False,False,False,TEAM 2,Tuesday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,740/156,1.0,300-500,False,False,False,TEAM 2,Tuesday,10-12
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,980/10141856,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
0,733/534,2.0,1,False,True,False,TEAM 2,Tuesday,10-12
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Tuesday,12-14
0,990/10176225,2.5,>1500,False,False,False,TEAM 2,Tuesday,12-14
0,10177069,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
1,10177069,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
1,10177069,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
1,10177069,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
1,10373627,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
1,990/10176225,2.5,>1500,False,False,False,TEAM 1,Tuesday,14-16
0,990/10176225,2.5,>1500,False,False,False,TEAM 1,Tuesday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 1,Tuesday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 1,Tuesday,14-16
1,10177072,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
1,10177072,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
1,10177072,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Tuesday,16-18
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Tuesday,16-18
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Tuesday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Tuesday,16-18
0,740/156,1.0,300-500,False,False,False,TEAM 1,Tuesday,16-18
0,318/ 63,0.5,100-200,False,False,False,TEAM 1,Tuesday,16-18
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Tuesday,16-18
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Tuesday,16-18
0,318/10071514,0.5,100-200,False,False,False,TEAM 1,Tuesday,16-18
